"Gene","logFC","AveExpr","P.Value","adj.P.Val"
"PPP1R15B",0.13,6.709,0.353,0.771
"RRP7A",-0.102,10.877,0.353,0.771
"CPAMD8",0.154,10.714,0.354,0.771
"LOC284072",-0.31,3.397,0.354,0.771
"FER1L4",-0.241,5.174,0.354,0.771
"GPR137",0.098,6.567,0.354,0.771
"BUB3",-0.053,12.311,0.354,0.771
"PODXL2",0.057,3.031,0.354,0.771
"DIAPH3",0.18,3.709,0.354,0.771
"NID1",-0.248,5.18,0.354,0.771
"ATP6V0D1",0.092,12.799,0.354,0.771
"SMPX",-0.034,3.018,0.354,0.771
"LOC341965",-0.269,7.624,0.354,0.771
"C20orf107",-0.301,4.325,0.354,0.771
"CCNG2",-0.122,10.996,0.354,0.771
"KRTAP4-7",-0.097,9.085,0.354,0.771
"BHLHB9",-0.225,4.315,0.355,0.772
"FLJ12616",0.623,4.622,0.355,0.772
"LUZP1",0.123,6.184,0.355,0.772
"MRPL44",0.075,10.296,0.355,0.772
"ZNF225",0.136,6.095,0.355,0.772
"CH25H",0.688,5.357,0.355,0.772
"HDGF2",-0.09,8.801,0.355,0.772
"SLC38A2",0.111,11.598,0.355,0.772
"KERA",0.07,3.121,0.355,0.773
"HEATR3",0.127,12.129,0.355,0.773
"LOC285535",0.126,7.526,0.355,0.773
"ARSB",0.119,6.877,0.355,0.773
"MFAP2",-0.226,3.516,0.355,0.773
"IFIT1",0.447,11.308,0.356,0.773
"MGC14425",0.129,6.138,0.356,0.773
"RAB2B",-0.129,6.325,0.356,0.773
"CSTA",0.106,14.782,0.356,0.773
"C9orf119",-0.107,9.111,0.356,0.773
"CYCS",-0.1,11.428,0.356,0.773
"SCP2",-0.073,12.919,0.356,0.773
"ICAM1",0.162,9.876,0.356,0.773
"LOC645015",-0.161,5.255,0.356,0.773
"PSMA2",-0.079,12.844,0.356,0.773
"C15orf24",-0.084,13.215,0.356,0.773
"IRAK2",0.192,3.724,0.356,0.773
"SLC14A2",0.226,4.316,0.356,0.773
"GGT6",0.096,16.141,0.356,0.773
"NFKBIZ",0.279,11.463,0.357,0.773
"TUFM",0.087,14.285,0.357,0.773
"ADORA1",-0.319,3.772,0.357,0.773
"ABHD14B",-0.091,10.158,0.357,0.773
"PTRH1",0.095,10.024,0.357,0.773
"GPR34",0.265,7.274,0.357,0.773
"TDRD10",-0.255,5.501,0.357,0.774
"ZNF765",0.153,8.122,0.357,0.774
"LOC100131733",0.112,11.494,0.357,0.774
"KLC1",0.074,13.546,0.357,0.774
"TPMT",-0.127,9.507,0.357,0.774
"C21orf119",-0.12,8.895,0.358,0.775
"TRAPPC1",-0.077,10.138,0.358,0.775
"TIGD6",0.119,7.088,0.358,0.775
"GPR17",0.195,4.701,0.358,0.775
"AFG3L1",-0.106,12.015,0.358,0.775
"MAP3K7IP1",0.084,9.373,0.358,0.775
"PHLDA3",0.257,5.75,0.358,0.775
"RNF122",0.108,10.668,0.358,0.775
"SPG11",0.063,11.789,0.358,0.775
"HMGB1",-0.152,13.844,0.358,0.775
"ST8SIA3",-0.189,5.456,0.358,0.775
"PLCH2",0.18,10.504,0.358,0.775
"ESD",-0.083,10.781,0.358,0.775
"DCP1A",0.083,13.016,0.358,0.775
"MAP3K6",0.128,11.891,0.358,0.775
"NUP107",-0.108,11.623,0.358,0.775
"CYP2B7P1",0.087,3.244,0.358,0.775
"USP34",0.076,10.887,0.358,0.775
"SOX2",0.221,3.559,0.359,0.775
"DHX16",0.084,10.733,0.359,0.775
"C20orf96",0.241,5.593,0.359,0.775
"IGSF2",0.228,6.326,0.359,0.775
"CLDN9",0.121,6.776,0.359,0.775
"HAND1",-0.18,3.286,0.359,0.775
"RPP21",0.092,11.709,0.359,0.775
"CSNK1E",0.088,14.357,0.359,0.775
"OTUD6A",0.196,4.25,0.359,0.775
"C10orf141",-0.191,3.323,0.359,0.775
"RP4-691N24.1",-0.29,7.578,0.359,0.775
"CXCR4",-0.23,16.236,0.359,0.775
"PID1",-0.183,11.127,0.359,0.775
"HIST2H4B",-0.174,9.452,0.359,0.775
"EVI2A",0.097,12.433,0.359,0.775
"PNMAL2",0.246,4.7,0.359,0.775
"ARD1A",-0.069,10.135,0.36,0.776
"BOK",0.311,8.194,0.36,0.776
"HCG4",-0.149,4.639,0.36,0.776
"CD96",-0.122,11.314,0.36,0.776
"SRP68",0.07,10.173,0.36,0.776
"RBP7",0.145,11.616,0.36,0.776
"OR10A5",0.168,4.42,0.36,0.776
"BHLHA15",-0.331,5.853,0.36,0.776
"RAB13",-0.189,6.783,0.36,0.776
"SLC15A1",-0.134,3.388,0.36,0.776
"FKBP8",0.099,8.14,0.36,0.776
"MFSD5",0.069,12.022,0.36,0.776
"CTF8",-0.17,10.37,0.36,0.776
"LCP1",0.069,16.08,0.36,0.776
"FAM84A",-0.218,5.045,0.36,0.776
"KIAA1279",0.168,6.823,0.361,0.776
"ZC3H12C",0.222,5.099,0.361,0.776
"CALU",-0.084,8.269,0.361,0.776
"NUDT5",0.053,11.553,0.361,0.776
"CEP164",0.074,9.116,0.361,0.776
"C1orf124",0.103,7.163,0.361,0.776
"KIAA0494",0.083,12.201,0.361,0.776
"LOC388122",-0.096,14.864,0.361,0.776
"URM1",0.066,11.753,0.361,0.776
"SARM1",0.098,8.125,0.361,0.776
"SFMBT1",0.1,9.018,0.361,0.776
"ARL13B",0.171,9.336,0.361,0.776
"TET3",0.141,5.886,0.361,0.777
"SLC7A8",-0.427,4.525,0.361,0.777
"ARHGEF10",0.175,8.717,0.361,0.777
"SLITRK6",0.375,3.442,0.361,0.777
"SLC19A1",0.136,9.601,0.361,0.777
"MFSD4",0.264,4.099,0.361,0.777
"DDX42",-0.063,10.999,0.362,0.777
"NMI",-0.147,12.589,0.362,0.777
"PLOD3",0.083,12.517,0.362,0.777
"LOC642521",-0.419,8.145,0.362,0.777
"C4orf3",-0.061,13.231,0.362,0.777
"POLR3A",-0.254,7.579,0.362,0.777
"HIC1",0.166,6.353,0.362,0.777
"PRDM6",0.254,3.892,0.362,0.777
"GEMIN6",0.129,10.73,0.362,0.777
"SCNN1B",0.179,5.646,0.362,0.777
"LOC728148",0.635,3.945,0.362,0.777
"SUCNR1",0.294,6.336,0.362,0.777
"LOC100127993",-0.067,15.555,0.362,0.777
"C15orf42",-0.268,5.044,0.362,0.777
"TAS2R43",-0.235,3.476,0.363,0.777
"PTPN7",0.112,10.855,0.363,0.777
"PRRG2",-0.149,4.345,0.363,0.777
"C21orf66",0.102,9.015,0.363,0.777
"LRP2BP",0.216,3.56,0.363,0.777
"RNF113B",0.3,7.268,0.363,0.777
"ELAC2",0.051,13.881,0.363,0.777
"C10orf119",-0.094,10.861,0.363,0.777
"KIAA0406",0.09,6.668,0.363,0.777
"ALOXE3",0.249,4.17,0.363,0.777
"DRAM",0.131,10.727,0.363,0.777
"ANKRD12",-0.089,10.607,0.363,0.777
"TOMM34",0.098,5.769,0.363,0.777
"ITGB3",-0.333,12.056,0.363,0.777
"BRP44L",-0.06,12.887,0.363,0.777
"UNC5CL",0.123,6.986,0.363,0.777
"SNRNP70",0.082,15.255,0.363,0.777
"C17orf46",0.275,4.112,0.363,0.777
"MUC3A",0.138,6.176,0.363,0.777
"TBC1D25",0.096,7.416,0.363,0.777
"LOC100128266",-0.564,5.819,0.363,0.777
"C3orf71",-0.107,8.284,0.363,0.777
"GPR45",0.112,3.465,0.363,0.777
"ZNF322B",0.199,7.645,0.364,0.777
"ANAPC7",-0.101,7.415,0.364,0.777
"RMND1",-0.096,6.848,0.364,0.777
"LOC728154",0.157,6.202,0.364,0.777
"GNB2L1",-0.051,15.673,0.364,0.777
"SPRYD4",-0.08,8.891,0.364,0.777
"SRCAP",0.118,8.201,0.364,0.777
"ZNF706",0.047,13.802,0.364,0.777
"SHANK3",0.427,4.17,0.364,0.777
"KIAA0774",0.156,3.467,0.364,0.777
"SND1",-0.055,13.871,0.364,0.777
"LOC645277",0.288,3.435,0.364,0.777
"TRIM39",0.064,9.361,0.364,0.777
"C16orf48",-0.102,9.513,0.364,0.777
"RAB28",0.103,7.379,0.364,0.777
"FANCB",-0.143,5.84,0.364,0.777
"C19orf29",0.063,11.461,0.364,0.777
"LOC344595",-0.237,6.018,0.364,0.777
"SEPT13",-0.141,11.239,0.364,0.777
"WDR44",0.108,9.881,0.365,0.777
"KDR",0.127,3.292,0.365,0.777
"SIGLEC15",0.151,8.169,0.365,0.777
"QKI",-0.099,9.806,0.365,0.777
"PXMP2",-0.077,8.881,0.365,0.777
"PPP1R3E",-0.172,7.415,0.365,0.777
"C1orf145",-0.232,3.873,0.365,0.777
"DOK5",0.209,3.407,0.365,0.777
"SYCE2",0.289,4.461,0.365,0.777
"hCG_1988300",-0.123,6.385,0.365,0.777
"SLN",-0.162,3.16,0.365,0.777
"TJP3",-0.21,5.854,0.365,0.777
"TRIP11",0.094,11.044,0.365,0.777
"LOC654350",-0.073,14.968,0.365,0.777
"ZNF41",0.124,5.906,0.365,0.777
"ZNF789",-0.1,6.807,0.365,0.777
"HSPA12A",0.205,3.28,0.365,0.777
"HAAO",0.115,6.325,0.365,0.777
"LMOD1",-0.124,5.257,0.365,0.777
"GPR84",0.303,6.637,0.365,0.777
"KIAA1539",0.09,7.661,0.365,0.777
"RIMS1",0.329,3.524,0.365,0.777
"FILIP1",0.089,3.168,0.365,0.777
"EYA3",0.11,8.842,0.366,0.777
"ADSL",-0.061,10.378,0.366,0.777
"SEC61A1",0.094,11.165,0.366,0.777
"PHC3",-0.116,8.948,0.366,0.777
"SYT17",-0.258,7.617,0.366,0.777
"ZSWIM5",-0.251,5.53,0.366,0.777
"LOC391334",-0.078,13.821,0.366,0.777
"C3orf25",0.13,6.278,0.366,0.777
"MCL1",0.1,16.295,0.366,0.777
"LOC645158",-0.211,5.904,0.366,0.777
"LOC100130176",0.159,6.153,0.366,0.777
"DPM1",-0.06,12.773,0.366,0.777
"ZNF28",0.2,6.269,0.366,0.777
"GPC4",0.195,5.245,0.366,0.777
"BTD",-0.103,6.472,0.366,0.777
"HMBS",-0.101,11.786,0.366,0.777
"SEMA3G",0.309,4.074,0.366,0.777
"ZRANB1",0.062,8.645,0.366,0.777
"LOC100127955",0.278,4.018,0.366,0.777
"NPM3",0.145,10.42,0.366,0.777
"MGST1",-0.139,10.767,0.366,0.777
"MRPS17",0.078,10.09,0.366,0.777
"KRT6A",0.392,3.868,0.366,0.777
"MPO",0.39,9.488,0.366,0.777
"CPT1C",-0.167,5.271,0.367,0.777
"LOC100128974",-0.342,7.671,0.367,0.777
"LOC729760",-0.142,13.642,0.367,0.777
"ARHGEF12",-0.17,8.117,0.367,0.777
"S1PR4",0.107,15.653,0.367,0.777
"KIF12",0.177,3.094,0.367,0.778
"KLHL34",-0.201,6.784,0.367,0.778
"ZBTB39",-0.159,4.095,0.367,0.778
"LONRF1",-0.125,8.964,0.367,0.778
"CHST7",0.122,9.925,0.367,0.778
"LOC440737",-0.059,15.056,0.367,0.778
"ATP8B4",0.144,7.587,0.367,0.778
"NAP1L4",0.077,10.364,0.368,0.778
"ACOT8",0.103,9.67,0.368,0.778
"ZNF681",-0.146,11.001,0.368,0.778
"MAGEB18",-0.122,3.222,0.368,0.778
"TMEM167B",0.059,10.525,0.368,0.778
"NID2",-0.299,5.245,0.368,0.778
"MGAT4A",-0.148,11.391,0.368,0.778
"EPPK1",-0.287,6.908,0.368,0.779
"ZNF552",-0.196,6.407,0.368,0.779
"MEGF8",-0.093,10.669,0.368,0.779
"FAM169A",-0.141,8.355,0.369,0.779
"EIF1AY",-0.284,10.843,0.369,0.779
"LOC126235",-0.385,5.523,0.369,0.779
"ULK1",0.056,13.733,0.369,0.779
"NR2C2AP",0.08,11.278,0.369,0.779
"TPM4",-0.113,12.586,0.369,0.779
"ADO",-0.187,6.261,0.369,0.78
"CRBN",-0.084,11.432,0.369,0.78
"PRKAB1",0.067,9.237,0.369,0.78
"S100A1L",0.079,3.112,0.369,0.78
"TMTC2",0.135,8.01,0.369,0.78
"GSPT1",-0.09,8.646,0.37,0.78
"KCNK12",-0.338,4.114,0.37,0.78
"LOC100128822",-0.098,10.046,0.37,0.78
"NCL",-0.067,14.7,0.37,0.78
"ZNRF1",-0.103,7.79,0.37,0.78
"C14orf162",0.18,8.617,0.37,0.78
"CUGBP1",0.072,13.296,0.37,0.78
"YY1",-0.058,12.619,0.37,0.78
"P2RY14",-0.253,8.856,0.37,0.78
"PAPSS2",0.163,7.665,0.37,0.78
"RQCD1",-0.073,8.229,0.37,0.78
"XK",-0.279,10.068,0.37,0.781
"SLIT3",0.145,6.179,0.37,0.781
"MASP2",0.24,5.362,0.371,0.782
"TCF25",0.07,13.377,0.371,0.782
"CLCA2",-0.225,3.311,0.371,0.782
"SLC25A41",0.343,4.334,0.371,0.782
"RPL26L1",-0.317,12.471,0.371,0.782
"HSP90AB3P",-0.205,9.307,0.371,0.782
"PSMA6",0.065,14.654,0.371,0.782
"GPR32",-0.311,4.561,0.371,0.782
"FN1",0.55,4.071,0.371,0.782
"MYO1B",-0.057,3.132,0.371,0.782
"SYT6",-0.186,3.467,0.371,0.782
"LY6H",0.144,3.129,0.371,0.782
"HOMER2",-0.278,7.313,0.371,0.782
"ZCCHC4",-0.127,7.452,0.371,0.782
"BRD7",0.047,12.61,0.371,0.782
"HDAC5",-0.105,12.11,0.371,0.782
"ZNF385D",-0.274,6.964,0.372,0.782
"OAS1",0.234,11.285,0.372,0.782
"WNK4",0.235,4.05,0.372,0.782
"PDE3B",-0.107,8.393,0.372,0.782
"SAFB",0.068,10.727,0.372,0.782
"PLAGL2",0.114,9.577,0.372,0.782
"CSTF3",0.111,9.627,0.372,0.782
"SLC18A2",-0.257,3.525,0.372,0.782
"IWS1",0.121,8.434,0.372,0.782
"CKAP2",-0.1,9.763,0.372,0.782
"UBE2Z",-0.072,12.204,0.372,0.782
"F13A1",-0.191,14.313,0.372,0.782
"KCNQ5",0.138,5.437,0.372,0.782
"MRPS18A",0.057,10.583,0.372,0.782
"FYTTD1",0.074,11.096,0.373,0.782
"NLGN2",-0.095,7.316,0.373,0.782
"MAPKSP1",-0.117,10.071,0.373,0.782
"HOXB7",0.315,4.813,0.373,0.782
"PIK3IP1",-0.154,12.876,0.373,0.782
"PCGF2",0.395,4.68,0.373,0.782
"CSRP2",-0.241,4.132,0.373,0.782
"GSTM3",-0.492,10.029,0.373,0.782
"EIF4H",-0.054,14.078,0.373,0.782
"FRYL",0.108,10.135,0.373,0.782
"DPP6",0.287,3.543,0.373,0.782
"GMFG",0.051,16.526,0.373,0.782
"CXorf57",-0.143,8.392,0.373,0.783
"KLHL20",-0.071,9.138,0.373,0.783
"ORC6L",0.206,13.288,0.373,0.783
"MRPL49",0.067,11.411,0.373,0.783
"ZNF671",0.105,10.59,0.373,0.783
"EPB41L4B",0.606,4.476,0.374,0.783
"RNF14",-0.062,9.314,0.374,0.783
"NRIP1",-0.078,11.183,0.374,0.783
"ANAPC4",-0.066,12.098,0.374,0.783
"COQ10A",-0.124,7.813,0.374,0.783
"KRTAP11-1",-0.167,4.666,0.374,0.783
"PEPD",-0.071,12.364,0.374,0.783
"ADCK5",0.127,10.361,0.374,0.784
"SCYL3",0.138,9.418,0.374,0.784
"MRPS12",0.08,13.335,0.374,0.784
"RNASEH2A",0.077,10.606,0.374,0.784
"DEFB4",0.112,5.541,0.375,0.784
"EGR1",0.499,12.426,0.375,0.784
"SIAH3",-0.101,3.156,0.375,0.784
"LRRC25",0.099,12.717,0.375,0.784
"PLA2G15",0.099,10.359,0.375,0.784
"PLA2G2F",0.128,3.559,0.375,0.784
"RP4-724E16.2",0.192,3.271,0.375,0.784
"LOC147645",0.455,14.146,0.375,0.784
"SORCS3",-0.282,6.412,0.375,0.784
"LOC154761",-0.301,6.005,0.375,0.784
"TSPYL5",-0.184,8.289,0.375,0.784
"LOC647211",0.285,3.887,0.375,0.784
"BDP1",-0.062,8.522,0.375,0.784
"CCPG1",-0.079,9.666,0.375,0.784
"PPP1R14B",0.081,12.405,0.375,0.784
"RABL2A",-0.078,12.951,0.375,0.784
"KRT80",-0.064,3.035,0.375,0.784
"USH1G",0.133,3.197,0.375,0.784
"FOXO1",-0.13,13.724,0.375,0.784
"ZRSR1",-0.081,9.079,0.375,0.784
"FEZ2",0.156,11.664,0.376,0.784
"C1orf112",-0.081,8.561,0.376,0.784
"ACR",0.289,5.009,0.376,0.784
"TMEM179",-0.194,3.447,0.376,0.784
"CES1",-0.315,10.542,0.376,0.784
"DDX60L",0.153,9.849,0.376,0.784
"ASCL1",0.059,3.071,0.376,0.784
"BST2",0.104,13.264,0.376,0.784
"MOSC1",0.204,7.958,0.376,0.784
"PEX14",0.06,12.541,0.376,0.784
"CALCOCO1",-0.09,9.329,0.376,0.785
"SH2B2",0.085,8.995,0.376,0.785
"EIF2AK1",0.095,11.653,0.377,0.785
"RAB9P1",0.097,9.022,0.377,0.785
"GBP1",0.301,10.821,0.377,0.786
"RPL36",-0.099,15.289,0.377,0.786
"RWDD1",-0.054,12.659,0.377,0.786
"ATP2B4",-0.127,11.675,0.377,0.786
"MICB",0.107,11.483,0.377,0.786
"PPIL2",0.072,9.632,0.377,0.786
"GPR37L1",0.195,4.869,0.377,0.786
"ODZ1",0.127,3.472,0.377,0.786
"ATG16L2",-0.082,14.377,0.377,0.786
"LOC389992",-0.296,3.856,0.377,0.786
"LEMD1",-0.091,3.058,0.378,0.786
"PCDH11Y",0.058,3.041,0.378,0.786
"MRPS30",-0.085,9.152,0.378,0.786
"P4HB",-0.082,14.591,0.378,0.786
"NPSA",-0.151,3.141,0.378,0.786
"ZNF57",0.108,6.84,0.378,0.786
"PDIA3",-0.078,12.589,0.378,0.786
"RARG",0.104,7.548,0.378,0.786
"KIAA0329",0.125,11.402,0.378,0.786
"APOBEC3C",0.147,9.624,0.378,0.786
"BET1L",-0.079,9.393,0.378,0.786
"VPS41",0.059,8.732,0.378,0.786
"UBC",-0.049,18.078,0.378,0.786
"ANKRD46",-0.138,7.414,0.378,0.786
"OR7A17",0.266,3.435,0.378,0.786
"DMRTC1",-0.195,7.61,0.378,0.786
"OXER1",-0.071,7.493,0.378,0.786
"VNN2",0.174,13.471,0.379,0.787
"NCAM1",0.201,3.69,0.379,0.787
"TMUB1",0.077,11.972,0.379,0.787
"CLEC12A",0.163,10.59,0.379,0.787
"GGA3",0.056,11,0.379,0.787
"SEPT5",-0.282,15.211,0.379,0.787
"PFKM",-0.085,9.824,0.379,0.787
"DUSP11",0.071,9.242,0.379,0.787
"GMEB1",-0.071,10.567,0.379,0.787
"QPRT",0.122,9.979,0.379,0.787
"ARV1",-0.067,10.492,0.379,0.787
"NBPF3",-0.142,15.267,0.379,0.787
"LOC400657",-0.13,6.219,0.379,0.787
"IFI35",0.177,10.671,0.38,0.787
"LOC344328",-0.257,9.538,0.38,0.787
"RAB3GAP1",0.131,11.045,0.38,0.787
"NUDT12",0.296,3.701,0.38,0.787
"RB1",-0.087,12.129,0.38,0.788
"CACNG5",0.283,4.206,0.38,0.788
"CLIP2",-0.13,8.936,0.38,0.788
"RPL13L",-0.109,9.186,0.38,0.788
"LOC100130605",-0.074,3.126,0.38,0.788
"BPHL",-0.078,8.603,0.38,0.788
"OR7E5P",0.21,4.923,0.38,0.788
"KIAA0644",-0.203,3.249,0.38,0.788
"HINT1",-0.061,15.643,0.38,0.788
"AKAP2",0.342,6.648,0.381,0.788
"C2orf15",0.145,5.834,0.381,0.788
"LOC400061",-0.271,10.2,0.381,0.788
"SP3",0.09,12.058,0.381,0.788
"C9orf3",0.126,6.042,0.381,0.788
"PPM1B",-0.063,11.09,0.381,0.788
"EDF1",-0.064,14.061,0.381,0.788
"STX11",0.126,11.157,0.381,0.788
"ZNF624",-0.139,6.907,0.381,0.788
"EIF3B",0.083,13.593,0.381,0.788
"SSR4",-0.076,13.688,0.381,0.788
"P4HA2",-0.21,4.333,0.381,0.788
"AQP3",-0.188,11.896,0.381,0.789
"TRPC4",-0.101,3.354,0.381,0.789
"ARID1A",0.077,10.803,0.382,0.789
"FUT5",0.146,5.312,0.382,0.789
"GRTP1",0.395,4.933,0.382,0.789
"CCDC123",-0.09,7.606,0.382,0.789
"C1orf114",0.087,3.127,0.382,0.789
"GIP",0.103,3.596,0.382,0.789
"USP43",0.293,4.404,0.382,0.789
"ARAP2",0.103,11.03,0.382,0.789
"XRRA1",-0.239,5.53,0.382,0.789
"ZNF205",0.27,10.18,0.382,0.789
"XRN2",-0.072,10.384,0.382,0.789
"LOC100130193",-0.218,5.469,0.382,0.789
"EID2B",-0.092,8.111,0.382,0.789
"ZW10",-0.123,8.925,0.382,0.789
"DNAJC11",0.067,10.233,0.382,0.789
"DUT",-0.05,12.926,0.382,0.789
"CCDC44",-0.066,8.57,0.382,0.789
"DLX1",-0.337,4.016,0.382,0.789
"DNASE1L2",-0.246,4.818,0.382,0.789
"LOC401648",-0.078,11.859,0.382,0.789
"RPS4Y2",1.8,7.718,0.382,0.789
"PSMB1",0.047,15.826,0.383,0.789
"HSPB11",0.048,11.53,0.383,0.789
"PPM1G",-0.05,11.516,0.383,0.789
"UCP2",-0.122,11.707,0.383,0.789
"LOC100131642",-0.269,3.555,0.383,0.789
"NDUFS2",-0.056,11.494,0.383,0.789
"ZNF268",0.117,10.241,0.383,0.789
"YIPF3",0.05,11.041,0.383,0.789
"FAM104A",0.048,12.726,0.383,0.789
"PTPRT",0.134,3.229,0.383,0.789
"TMEM18",-0.091,12.186,0.383,0.789
"XPA",-0.073,10.286,0.383,0.789
"SIRT2",0.091,10.294,0.383,0.789
"KIAA1648",0.041,3.036,0.384,0.79
"SCAP",0.071,12.642,0.384,0.79
"ARHGAP28",-0.092,3.114,0.384,0.79
"CCL13",0.725,4.516,0.384,0.79
"DHRS7C",0.264,3.428,0.384,0.79
"MN1",-0.137,3.253,0.384,0.791
"TUBB6",-0.238,11.782,0.384,0.791
"RLF",0.054,10.559,0.384,0.791
"LOC728927",-0.409,4.72,0.384,0.791
"IQGAP1",0.088,11.846,0.384,0.791
"RPS19",-0.046,16.984,0.384,0.791
"LOC144438",0.069,8.843,0.385,0.791
"CHST11",-0.15,10.674,0.385,0.791
"LOC646626",0.173,7.835,0.385,0.791
"FLJ36848",0.14,6.932,0.385,0.791
"ZNF586",0.094,8.613,0.385,0.791
"C12orf59",0.117,3.199,0.385,0.791
"TSGA14",-0.109,7.61,0.385,0.791
"LARP7",0.05,11.536,0.385,0.791
"REC8",0.11,10.592,0.385,0.791
"FLJ21865",0.135,11.826,0.385,0.791
"C9orf44",-0.035,3.018,0.385,0.791
"SLC25A40",0.073,9.937,0.385,0.791
"VMA21",0.078,10.574,0.385,0.791
"ZBTB46",-0.24,4.242,0.386,0.792
"LDHAL3",-0.119,7.432,0.386,0.792
"TAC3",0.22,3.532,0.386,0.792
"ZNF137",0.111,8.363,0.386,0.792
"SLC6A12",0.22,7.437,0.386,0.792
"ESPN",0.252,4.253,0.386,0.792
"BSG",-0.114,10.669,0.386,0.792
"PRIMA1",0.13,7.318,0.386,0.792
"OR6M1",0.292,4.552,0.386,0.792
"SPIN1",0.069,8.81,0.386,0.792
"EDC3",0.093,9.085,0.386,0.792
"ANAPC10",-0.066,9.274,0.386,0.792
"PDK3",0.081,8.338,0.386,0.792
"RPL22L1",-0.099,13.93,0.386,0.792
"TMCO2",0.21,3.675,0.387,0.792
"CCHCR1",-0.087,9.241,0.387,0.792
"ITIH3",-0.367,3.777,0.387,0.792
"PANK4",0.06,9.08,0.387,0.792
"DDX60",0.152,9.701,0.387,0.792
"CKS2",-0.15,10.426,0.387,0.792
"C1orf172",-0.153,7.761,0.387,0.792
"CLDN6",-0.216,3.553,0.387,0.792
"LIMS2",-0.192,8.172,0.387,0.792
"BCL6",-0.14,11.901,0.387,0.792
"BRD3",0.155,11.604,0.387,0.792
"ZMYND8",0.087,10.196,0.387,0.792
"SLC22A7",-0.131,6.593,0.387,0.792
"FOLR2",0.14,9.887,0.387,0.792
"SLCO4C1",0.221,8.359,0.387,0.793
"PRM1",-0.199,3.656,0.387,0.793
"SFRS4",-0.061,12.613,0.387,0.793
"ZNF254",-0.122,12.708,0.387,0.793
"RBBP4",0.063,12.168,0.388,0.793
"ZNF232",0.148,8.096,0.388,0.793
"MAP2K4",-0.069,11.376,0.388,0.793
"hCG_1994895",0.22,3.187,0.388,0.793
"CYBASC3",-0.09,12.122,0.388,0.793
"ZIC5",0.148,5.795,0.388,0.793
"SC5DL",-0.09,8.459,0.388,0.793
"NLRP8",-0.067,3.088,0.388,0.793
"CASP9",0.064,10.312,0.388,0.793
"FAM50A",0.065,12.23,0.388,0.793
"ZNF768",0.117,8.959,0.388,0.793
"RPGR",-0.129,8.208,0.389,0.794
"IGFBP1",0.155,3.096,0.389,0.794
"CCDC45",0.102,12.206,0.389,0.794
"BTBD10",0.098,8.605,0.389,0.794
"HIST1H2BI",-0.164,10.874,0.389,0.794
"PDGFA",-0.252,9.634,0.389,0.794
"ZRANB3",0.14,5.7,0.389,0.794
"VSIG4",0.364,10.296,0.389,0.794
"POPDC2",0.096,8.712,0.389,0.794
"LOC100128809",0.221,4.086,0.389,0.794
"BCAS1",-0.213,3.654,0.389,0.794
"OTOF",0.133,10.612,0.389,0.794
"VKORC1L1",-0.084,8.475,0.389,0.794
"MOAP1",-0.105,10.155,0.389,0.794
"WDR6",-0.065,13.846,0.389,0.794
"HNRPLL",-0.078,9.422,0.389,0.794
"ADPRH",0.185,5.635,0.389,0.794
"FAM90A1",0.245,6.774,0.389,0.794
"ZNF2",0.215,10.801,0.39,0.794
"C19orf28",-0.097,13.7,0.39,0.794
"MANBA",0.08,10.969,0.39,0.794
"LOC644422",-0.149,8.769,0.39,0.794
"CDC14A",-0.229,5.759,0.39,0.794
"UBE2E3",-0.078,13.39,0.39,0.794
"ZNF22",0.081,11.603,0.39,0.794
"IMMP1L",-0.082,7.953,0.39,0.794
"ZNF844",-0.081,3.108,0.39,0.794
"DNM3",-0.262,10.243,0.39,0.794
"RAB7B",-0.304,5.253,0.39,0.794
"ARL4C",-0.137,13.767,0.39,0.794
"GRIP2",-0.072,3.035,0.39,0.794
"EFR3B",0.325,3.599,0.39,0.794
"DGAT1",0.1,11.124,0.39,0.794
"DNASE1L3",0.331,8.7,0.39,0.794
"C18orf49",0.211,5.369,0.39,0.794
"TAAR5",0.324,7.465,0.39,0.794
"PSMC1",0.049,13.676,0.39,0.794
"SMG7",0.074,9.588,0.39,0.794
"ABCA7",-0.132,11.632,0.391,0.794
"MTBP",0.216,4.912,0.391,0.794
"ACPL2",0.118,9.558,0.391,0.794
"LOC400831",-0.036,3.025,0.391,0.794
"DGKB",-0.131,3.135,0.391,0.794
"RAD9B",-0.215,4.309,0.391,0.794
"PAFAH1B1",-0.099,11.833,0.391,0.794
"LIN9",-0.083,9.027,0.391,0.794
"PGD",-0.097,12.884,0.391,0.794
"THOC5",-0.06,9.495,0.391,0.794
"PIGM",0.146,8.334,0.391,0.795
"CFP",0.091,15.792,0.391,0.795
"PGAM5",-0.065,6.555,0.391,0.795
"DNAJC1",0.07,11.514,0.392,0.795
"WHSC1L1",-0.089,11.134,0.392,0.795
"MGC70863",-0.052,16.64,0.392,0.795
"CD9",-0.282,10.349,0.392,0.795
"TBX6",0.461,4.104,0.392,0.795
"LOC100129424",-0.051,16.359,0.392,0.795
"LOC728537",-0.179,7.917,0.392,0.795
"CLEC4E",0.199,12.777,0.392,0.795
"ZCCHC24",0.133,7.573,0.392,0.795
"ZNF543",0.24,6.715,0.392,0.795
"ZNF443",0.221,3.736,0.392,0.795
"AKR1CL2",-0.339,3.848,0.392,0.796
"ALKBH7",-0.097,12.508,0.393,0.796
"EIF6",0.076,13.011,0.393,0.796
